id,lat,lng,name,created,modified
,35.7843998,139.6284828,アドミレー成増 ?504号室?,,
,35.6717013,139.6138185,トーエイ高井戸 ?301 号室?,,
,35.7120265,139.5672936,ユニアス吉祥寺北町マンション ?203 号室?,,
,35.6827358,139.6545953,明穂和泉マンション ?307 号室?,,
,35.6950131,139.7232526,ダイナシティ市谷仲之町～201 号室 ?,,
,35.7385259,139.7459232,トーカンマンション駒込～405 号室 ?,,
,35.754326,139.7204259,加賀町グリーンハイツ～303 号室 ?,,
,35.5683609,139.6902999,東急ドエルアルス矢口 ?102 号室?,,
,35.5316741,139.6170401,ライオンズマンション大倉山新羽町 ?204 号室?,,
,35.5377612,139.5624932,エステスクエアふれあいの丘 ?402号室?,,
,35.8277646,139.560583,志木ニュータウン中央の森 壱番街 ?404号室?,,
,35.8413091,139.7711187,グリーンタウン安行東住宅,,
,35.233104,139.6079587,ライオンズマンション湘南芦名,,
,35.5762057,139.3728125,スカイハイツ相模原,,
,35.1503369,139.6157622,サングレイス油壺ケープヒルズ,,
,35.7348367,139.4079842,ウィスタリアマンション第２大南,,
,35.4807691,139.4163865,ヒルズさがみ野,,
,35.333875,139.610906,ライオンズマンション金沢八景第１０,,
,35.5620593,139.5608334,東急ドエル江田ビレジ,,
,35.4244367,139.5758664,ヴィシィビル平戸,,
,35.3605703,139.4805979,藤沢立石ハイツ,,
,35.4915313,139.4003987,相武台西パークホームズ,,
,35.9315249,139.6532799,ライオンズマンション大宮大和田,,
,35.4256897,139.5383484,ベルメゾン東戸塚,,
,35.8716857,139.6184982,ライオンズマンション与野本町第３,,
,35.6609995,139.3790003,第１富士マンション,,
,35.5871545,139.3416214,リバティーハイツ橋本,,
,35.3564294,139.5698131,フローラ桂台,,
,35.7009056,139.5598468,藤和三鷹コープ,,
,35.4669105,139.428036,ライオンズマンション相模野,,
,35.190967,139.6541271,三浦海岸ハイツ,,
,35.7729327,139.8923726,ドリームホーム松戸,,
,35.3986845,139.4692096,湘南台リリエンハイム,,
,35.5028426,139.4648876,ライオンズマンションつきみ野の森,,
,35.3807431,139.5480732,サングレイス戸塚南,,
,35.4895113,139.6601642,エクレール横浜新子安,,
,35.6541185,140.0611091,ニューキャピタル幕張,,
,35.3236561,139.600402,サニークレスト湘南八景,,
,35.4871905,139.5510605,コスモ西谷,,
,35.522679,139.5933898,マンハイム大倉山,,
,35.3236561,139.600402,サニークレスト湘南八景,,
,35.6765167,139.4680869,府中日鋼団地,,
,35.258474,139.6597735,ライオンズマンション衣笠駅前,,
,35.5083,139.5869993,サニーウェル泉谷,,
,35.4890015,139.4314699,グリーンヒルズひばりが丘,,
,35.6965207,139.3763187,ダイアパレス昭和公園,,
,35.6907557,139.4166153,ハイネス立川,,
,35.5694532,139.4063736,サンライズ渕野辺,,
,35.5471837,139.4364521,ニュー町田ハイツ,,
,35.7962852,139.5445956,清瀬プリンスハイツ,,
,35.8701089,139.6746677,コスモ浦和原山センターウィング,,
,35.7194334,140.1356212,リーベスト勝田台エルベールの街,,
,35.7194334,140.1356212,リーベスト勝田台エルベールの街,,
,35.4118814,139.6020792,上大岡ハイツ,,
,35.832727,139.9638089,新柏ガーデニア東の街２番館,,
,35.721596,139.3801902,ハイホーム立川一番町,,
,35.4267674,139.5499697,前田ハイツ,,
,35.5877529,139.562943,宮前平エコーハイツ,,
,35.4778536,139.4665224,ヴィザージュ大和,,
,35.5044484,139.4750956,タウンコート南町田,,
,35.8701089,139.6746677,コスモ浦和原山センターウィング,,
,35.4090624,139.6062565,ニックハイム上大岡第５,,
,35.5694532,139.4063736,サンライズ渕野辺,,
,35.8066729,139.455175,新所沢ミナミプラザ,,
,35.6214153,139.3087914,パークヒルズめじろ台,,
,35.7194334,140.1356212,リーベスト勝田台エルベールの街,,
,35.6161829,139.706274,ジェイパーク武蔵小山２番館,,
,35.6214632,139.720392,五反田ニュースカイマンション,,
,35.9041983,139.5999141,ライオンズガーデン大宮,,
,35.9083364,139.9551752,カムカムタウンウィズ柏,,
,35.2080462,139.6838859,コスモ湘南野比海岸,,
,35.598239,139.3328206,ワコーレ橋本２,,
,35.5896467,139.3438813,ドラゴンマンション橋本１０番館,,
,35.7320695,139.2872506,ネオステージあきるの駅前通り,,
,35.8373836,139.9496843,ハイネス南柏,,
,35.6628795,139.9087826,ハイタウン塩浜第２,,
,35.4613612,139.6213151,ハイライフ横浜,,
,35.6108731,140.1235142,ダイアパレス千葉中央公園,,
,35.8267361,139.9082273,サンライトパストラル２番街,,
,35.3667143,139.5724268,港南台プリンスハイツ,,
,35.6828167,139.9114072,行徳マンション,,
,35.5629281,139.4277375,町田ガーデンハウス,,
,35.3858358,139.4523721,クオス湘南台,,
,35.7388005,139.3279904,バームハイツ福生,,
,35.6571676,139.3509192,エクセレンス八王子,,
,35.6124128,139.5218869,パークハイツ百合ヶ丘,,
,35.6146313,139.7410352,迦葉南品川マンション,,
,35.5872441,139.5226601,たまプラーザ西パークホームズ,,
,35.4443288,139.5706919,グランシティ横濱保土ヶ谷,,
,35.5392361,139.6346486,綱島マンション,,
,35.6609551,139.3810946,オリエント丹野マンション豊田,,
,35.335578,139.4274198,コスモ茅ヶ崎サザンヒル,,
,35.5963408,139.7015337,オークヒルズ上池台,,
,35.5914534,139.3532555,レールシティ橋本,,
,35.425034,139.5210637,ルネ戸塚弥生台,,
,35.425034,139.5210637,ルネ戸塚弥生台,,
,35.8409561,139.6222099,ロータリーパレス浦和西,,
,35.7165065,139.5673156,吉祥寺パールハイツ,,
,35.7838387,139.84017,ライオンズマンション北綾瀬第７,,
,35.7055548,140.0338743,パテラスクエア薬園台,,
,35.8354982,139.5906761,サンクレイドル志木,,
,35.3345943,139.3766433,リステージ茅ヶ崎ツインマークスイーストエア,,
,35.3050322,139.5958523,ロータリーパレス逗子,,
,35.6633321,140.0355532,ライオンズマンション幕張セントパークス,,
,35.5029354,139.6655775,アルカサル岸谷,,
,35.7481492,139.8463795,コスモお花茶屋３番館,,
,35.5008378,139.666614,サンヴェール鶴見岸谷公園,,
,35.5845645,139.615096,ルミネ梶ヶ谷,,
,35.5065417,139.5011833,若葉台団地,,
,35.7790584,139.8008985,アドリーム梅島,,
,35.7801778,139.8027455,コスモ西新井クレステイジ,,
,35.7307509,139.8502075,東立石ガーデン,,
,35.3529648,139.6312159,ビクトリアヒルズ横濱サウス,,
,35.6877761,140.0552302,ゼファー習志野バーズアリーナ,,
,35.5356023,139.7085143,リバーサイド川崎,,
,35.8593133,139.7074323,ダイアパレス東浦和,,
,35.6347795,139.314915,レーベンスクエアリマインドヒルズ,,
,35.5477891,139.3641031,ガーデンブリーズ光の街,,
,35.6190939,139.7168341,ダイアパレス戸越,,
,35.6398155,139.6128776,砧グリーンハイム第２,,
,35.4789526,139.5459556,ＷＴＣ鶴ヶ峰マンション,,
,35.4926037,139.5470912,アリスガーデン横浜,,
,35.7586028,139.514535,インペリアル東久留米,,
,35.7378448,139.8195832,モアステージ墨田,,
,35.6461884,139.615431,祖師谷ハイツ,,
,35.4994243,139.4719875,マークスプリングスメゾン,,
,35.8178079,139.5788673,ザステイツ志木,,
,35.5920456,139.5121966,新ゆりグリーンタウンけやき街区,,
,35.4493147,139.3794457,ベルドゥムール海老名２番館,,
,35.7649023,139.5516297,ライオンズガーデンひばりヶ丘第２,,
,35.3345875,139.4912414,東急ドエルフェニックス,,
,35.6928844,139.7190227,マンション市谷台,,
,35.6779224,139.8031669,秀和門前仲町レジデンス,,
,35.8892956,139.6440535,ハイツ浦和,,
,35.6530909,139.3055597,ゼファーアートフィールズフェアステージ,,
,35.6256316,140.0711816,新稲毛ガーデンタワー,,
,35.6399448,139.6127149,シャロンド成城,,
,35.4166479,139.3361429,グーディッシュ愛甲石田,,
,35.6549332,139.5391211,グランドメゾン調布小島町,,
,35.6402926,139.2987441,プラネッタシティめじろ台,,
,35.351835,139.4707627,エクシオ藤沢石名坂公園,,
,35.5914422,139.3560108,ダイアパレス橋本,,
,35.7263015,139.8510441,ベルシャトゥ新小岩,,
,35.698788,139.6381711,アビテ南阿佐ヶ谷,,
,35.7208929,139.8011463,ニューキャピタル浅草,,
,35.6262449,139.4299014,セーナ多摩センター,,
,35.3378188,139.4098729,藤和シティホームズ湘南茅ヶ崎,,
,35.7604219,139.6423797,藤和シティコープ練馬平和台,,
,35.7851103,139.4642776,藤和シティコープ所沢,,
,35.6224662,139.4432245,オーベル多摩永山,,
,35.6915437,139.3876012,ランドシティ立川多摩川テラスガーデンコート,,
,35.7023066,140.0114269,コスモ船橋グレイスフォーム,,
,35.3782745,139.6058042,グランドメゾン洋光台,,
,35.6922776,139.7411127,マートルコート麹町,,
,35.6728555,139.8713413,Ｇｒａｃｅ Ｃｏｕｒｔ Ｋａｓａｉ（グレイスコート葛西）,,
,35.7646186,139.8032545,ウィルローズ梅島クオーレ,,
,35.6616327,139.9019179,ライオンズマンション浦安第２,,
,35.5616846,139.702922,ライオンズマンション森田多摩川,,
,35.6922776,139.7411127,マートルコート麹町,,
,35.7740984,139.8802081,ライオンズガーデン金町リバーステージ,,
,35.6973146,139.4203528,日神パレステージ立川,,
,35.6873189,139.5593095,三鷹芙蓉ハイツ,,
,35.4153939,139.5399846,グランセレッソ横濱戸塚,,
,35.8754233,140.0102576,ネオハイツ我孫子,,
,35.814178,139.7034423,ジェム西川口ルミオール,,
,35.6609645,139.6393255,エスリール世田谷赤堤,,
,35.6728917,139.6140924,朝日プラザ上北沢,,
,35.6986323,139.6687669,アルファホームズ中野中央,,
,35.422207,139.5522419,ヴェレーナ東戸塚,,
,35.7182689,139.6144504,荻窪スカイハイツ,,
,35.5661784,139.6651673,アーバンキャッスル武蔵小杉,,
,35.6599163,139.5487251,サーパス調布,,
,35.6391968,139.5220074,シーズガーデン多摩矢野口,,
,35.7660649,139.6764795,グリーンパーク上板橋,,
,35.6799631,139.7871356,ヴェラハイツ日本橋箱崎,,
,35.7291712,139.826038,リュクス墨田,,
,35.3300851,139.4075136,ジョイ茅ヶ崎パート１,,
,35.4991434,139.6738902,シーズスクエア鶴見,,
,35.521502,139.6398459,コンドミニアムヴェル大倉山,,
,35.6513586,139.7415919,秀和三田綱町レジデンス,,
,35.4064006,139.5384515,戸塚吉田町パークホームズ,,
,35.5300035,139.4920748,ヴァルコート長津田,,
,35.4495121,139.3948805,モナークマンション海老名２,,
,35.2960975,139.5757759,ネオマイム逗子,,
,35.6595583,139.708267,青山アジアマンション,,
,35.6988533,139.8246589,パークサイド亀戸,,
,35.6796088,139.8395493,コスモ２１ザガーデンズフォート,,
,35.7446138,139.7589485,アーバンキャッスル田端,,
,35.6449854,139.7192886,恵比寿ハイツ,,
,35.446738,139.6319814,クリオ横浜関内３番館,,
,35.6813947,139.8404297,アルファスシティ大島,,
,35.7462826,139.6288647,グランシティ練馬春日町２,,
,35.6672485,139.6908711,代々木公園ガーデニア,,
,35.6992346,139.8520759,東京リバースフォート,,
,35.6385785,139.6192505,パレドエール砧,,
,35.7054556,139.5828453,迦葉武蔵野第２マンション,,
,35.6879177,139.5473296,セボンブランシェ武蔵野プランタン,,
,35.6509667,139.6171197,ユニーブル千歳船橋,,
,35.5976769,139.7494363,潮路南第２ハイツ,,
,35.629317,139.6936525,ベルハイム学芸大学,,
,35.6061468,139.6685971,魚菜エステート,,
,35.7180102,139.7162497,クレッセント目白,,
,35.6096605,139.6293567,アネックス小柳,,
,35.6663201,139.6658983,ベルハイム下北沢,,
,35.6337193,139.917836,パークシティモアナヴィラ新浦安,,
,35.6419968,139.7190943,ライオンズマンション広尾第２,,
,35.6714659,139.7326921,赤坂台マンション,,
,35.6714659,139.7326921,赤坂台マンション,,
,35.6444037,139.6153272,パークコート砧ヒルサイド,,
,35.6473715,139.7294904,イトーピア東広尾マンション,,
,35.6990823,139.727762,ソアールタワー市ヶ谷の丘,,
,35.3693671,139.5924479,エンゼルハイム港南台第二,,
,35.5907915,139.7000204,コスモ上池台,,
,35.572197,139.7226803,エンゼルハイム大森第６,,
,35.5635982,139.7098406,パストラルハイム西蒲田,,
,35.5603893,139.7404742,サンマンション東糀谷,,
,35.563587,139.7101406,蒲田ビューハイツ,,
,35.6159039,139.59601,メゾンドール多摩川,,
,35.613521,140.1018962,千葉ガーデンタウンB棟,,
,35.9326277,139.6249318,ガーデンアクシスウエストハウス,,
,36.0697443,139.677845,久喜スカイハイツ,,
,35.3984571,139.6151679,ドルフ磯子,,
,35.7020417,139.6891832,北新宿パークハイツ,,
,35.5598376,139.7171872,蒲田公園マンション,,
,35.6771225,139.7956427,深川住宅Ｂ,,
,35.5733163,139.722122,コープ野村大森,,
,35.6741954,139.7088469,向陽ハイツ,,
,35.6791948,139.7082134,サンビューハイツ千駄ヶ谷,,
,35.4873742,139.6584817,クレストシティタワーズ横浜,,
,35.8340492,139.6703114,ユニハイム南浦和,,
,35.6709687,140.0161587,秋津第三団地１０号棟,,
,35.717491,139.9818416,ブライトシティ船橋,,
,35.7929124,139.8330843,シャルム綾瀬,,
,35.4798272,139.3663856,本厚木スカイハイツ,,
,35.465513,139.3882443,海老名スカイハイツ,,
,35.465513,139.3882443,海老名スカイハイツ,,
,35.7459777,139.7606899,田端スカイハイツ,,
,35.6588733,139.8641979,バームステージ西葛西,,
,35.6110191,139.7467216,ガーデンホーム品川シーサイド,,
,35.6430857,139.6046544,成城サンハイツ,,
,35.3387635,139.4781848,レックス藤沢,,
,35.6813362,139.8975,プラザ南行徳,,
,35.8030887,139.722527,メイツ川口第二,,
,35.40284,139.4123321,藤沢長後スカイハイツ,,
,35.6545388,139.8057894,リバーサイドタウン木場南スカイハイツ,,
,35.5594296,139.4103541,イト―ピア古淵ソレイユ,,
,35.9289107,139.6081555,グリーンコーポ大宮日進,,
,35.8084408,139.7307539,グリーンビューニュー川口,,
,35.914672,139.6237181,ライオンズプラザ大宮,,
,35.6023348,139.7152236,メルシー中延,,
,35.5395688,139.73259,ザクス,,
,35.6596628,139.7741283,勝どきハイム,,
,35.5901091,139.7342647,ヴェラハイツ大森,,
,35.6620338,139.7370032,朝日サテライト六本木,,
,35.4204888,139.6395897,根岸台第一マンションズ,,
,35.6865921,139.8598474,ハイラーク船堀,,
,35.7216198,139.9783148,リビオ船橋ブライトテラス,,
,35.874188,139.613279,日商岩井北浦和マンションＡ,,
,35.4320621,139.6162803,ワコーレロイヤルヒルズ横浜蒔田,,
,35.73517,139.7498163,駒込コーポラス,,
,35.9452194,139.6827956,岩槻スカイハイツ,,
,35.9755306,139.5837675,パーク上尾壱番館,,
,35.7681378,139.6682885,モアクレスト西台,,
,35.7952758,139.7163223,グリーンビュー第３川口,,
,35.3443772,139.6380403,シーリア金沢文庫,,
,35.6845647,139.8201421,扇橋サンハイツ,,
,35.7870326,139.6908582,コスモ浮間舟渡プレサージュ,,
,35.5391291,139.4397965,ドラゴンマンション町田弐番館,,
,35.7505407,140.0265459,ロイヤルステージ船橋三咲,,
,35.7881178,139.5994828,朝霞スカイハイツ,,
,35.6979595,139.8442683,日商岩井亀戸マンション,,
,35.6056627,139.7321806,シティハイツ大井町,,
,35.6787421,139.9073493,ソシアル行徳,,
,35.6850763,140.005422,ソフトタウンニュー谷津遊園,,
,35.5542258,139.4670247,ユニヴェルシオール学園の丘,,
,35.5380903,139.4207205,サンアリーナ相模大野ワイディア,,
,35.6813362,139.8975,プラザ南行徳,,
,35.6881768,140.0249014,津田沼ハイツ,,
,35.6583893,139.6146136,芦花公園スカイハイツ,,
,35.4408384,139.5776509,いずみハイツ保土ヶ谷,,
,35.4195445,139.6499807,横濱山手テラス 弐番館,,
,35.9339368,139.6204658,イニシア大宮宮原 コンフォートリッジ,,
,35.7413421,139.7618956,マンションニュー田端,,
,35.4545482,139.626126,桜木町パークハウス,,
,35.6716766,139.8392511,グリーンパーク東砂,,
,35.6347207,139.6163121,ライオンズガーデン砧公園,,
,35.4306234,139.6627659,ハイラーク本牧,,
,35.6847575,140.0429936,津田沼東パーク・ホームズ弐番館,,
,35.8056288,139.5732987,ガーデンプレジール朝霞台,,
,35.4632244,139.5730175,ホーユウヒルサイドテラス上星川,,
,35.4379189,139.61945,コスモ吉野町,,
,35.4616801,139.5711695,星の丘ビューシティC,,
,35.6612262,139.3196388,グリーンパーク西八王子,,
,35.5612365,139.471277,モアクレスト玉川学園 ２番館,,
,35.6825001,139.9237556,レクセルマンション行徳第２,,
,35.8945384,139.6141416,ルネ大宮コートハウス,,
,35.3788877,139.5455261,コスモ戸塚パークスクエア,,
,35.5038267,139.6971602,ＹＤ鶴見マンションC棟,,
,35.4976485,139.6547348,グラン・ドムール横浜西寺尾,,
,35.4531861,139.562732,ヴィルヌーブ保土ヶ谷 Ⅱ,,
,35.4782226,139.5375857,モアステージ横浜鶴ケ峰,,
,35.4926037,139.5470912,アリスガーデン横浜 Ｉ番館,,
,35.436661,139.575548,ニックハイム保土ヶ谷,,
,35.834392,139.5784168,藤和志木コープ,,
